post_caption,predicted_label
bawa benda tumpul buat ketemu Jajang\nmy days are full of thinking about Jodoh 3 Bujang 🙂‍↔️🐒🦋 jiaaaaahh jiah,engagement-inviting
"Kalau kalian mau punya active lifestyle kayak gue, ini dia ultimate secret gue yang gak bakal gue gatekeep lagi!❤️",engagement-inviting
Rose rabokki 🔥 -air sekitar 1L -2sdm gochujjang paste -2sdm gula -2sdm kecap asin -2sdm gochugaru (bubuk paprika) -150ml susu tiga sapi -1sdm mayo kewpie -sosis elprimo sapi keju -fiesta oden -samyang rose chicken buldak -meg cheese slice warna ijo -bisa tambahin gula sama garem kalo kurang di akhir Edited · 1w,engagement-inviting
"Masih edisi liburan di tanjung puting, saat bersantai sore disepanjang sungai sekonyer selesai trekking di Camp Leakey. Anak - anak bernyanyi lagu kesukaan “Selalu Ada di Nadimu” bagaimana menurut onti dan uncle untuk penggalan lagu ini? Cukup memberikan nuansa baru bukan? sambil memandangi keindahan alam sekitar 🥰",engagement-inviting
Always loved my smile—just gave it a little extra glow at M White Clinic ✨🦷 Did scaling + whitening (only needed 2 sessions!) and the result? Instantly brighter & fresher! Ps: They're doing 50% off—whitening starts from 2.5 mil aja 🦷🪥🫦,engagement-inviting
"Emang enggak capek jadi people pleaser? 🫵🏻😩 #tulisanirin — #selflove #friendlyreminder people pleaser, real talk",engagement-inviting
"KING IDRIS : LAHIR NORMAL, UMUR 10 BULAN INI YANG TERJADI‼️‼️ ADA YANG JANGGAL DENGAN AKU⁉️",engagement-inviting
"Sekuat apapun kamu, tetaplah sandarkan segalanya pada Allah. Dia selalu ada, menanti doamu dan memberimu kekuatan🤍 Abaya+hijab @myjilbab.official || Link di bio no 87 ||",engagement-inviting
"Hi, Kenalkan aku Will Mencoba untuk bisa berkembang kembali di instagram, yang sudah cukup tertinggal dari kawan2 lainnya. Semoga karya yang akan rilis dapat menginspirasi kawan kawan di sana yang sama terus untuk bertumbuh. Salam hangat, bg will #typographyinspired #aesthetic #photographer #garagarainstagram #natureofinstagram",engagement-inviting
"Karena sudah pada tau, untuk apa ditutup-tutupi 🍉🍉🍉\n\nIni foto lama, bersama sahabat lama, John Watson, di kantor Himpunan Tampan Internesyenel (HTI) di LONDEN, Baker Street 221B\n\nFoto diambil sebelum WW1\n\n🍉🍉🍉\n\nTag sahabat kalian yang juga anggota HTI",engagement-inviting
tutorial - Story Jernih VN 📲 Pernah ga sih ? Kalian yang udah kualitas video bagus editing dan lainnya loh tapi kenapa masih burik bang ? Pengaturan dari export VN kalian apakah sudah beresolusi seimbang apa belum ? #tipsandtricks #sharingiscaring #carouselpost #nextlevelinstagram #typographyinsta #typographyinspired #garagarainstagram #typhographyindonesia #creativepost #typographyinsta #creativemultiplepost #creativeenthusiast #vscoindonesian #zonafotografi #mainsimple #shotonsony #bandung #lightroom #fromwhatisee #instacreative #somewheremagazine,engagement-inviting
"Kalo kalian di posisi ini, apa solusinya? 🤨 Coba komen di bawah 👇🏻 @cindyyuvia @michelleeeck99 #TembakLangit #TembakLangitClub #NewEraOfBreakbeat",engagement-inviting
Jangan lupa pakai tripod ya gais 📸 -setingan kamera nya udah tertera di hasil foto sebelah kiri bawah ya 🔥,engagement-inviting
Yang punya hobi foto-foto makanan sebelum makan angkat tangan! 📸🍛 Jangan malu-malu hehe,engagement-inviting
"ayolah ajakin ibu kalian liburan, dan jangan lupa pesan semua kebutuhan kalian di @traveloka.id",engagement-inviting
Siapa yang setuju kalau musik 2000an tuh hits banget? Drop lagu favorit kalian! 🎶,engagement-inviting
Asikin aja ✌🏻 . . Thx @motret.ui 📸 #berllianmarsheilla #bandung #bandungjuara #jabarkahiji #bandungbankbjbtandamata #bandunghits #volleyball #voliindonesia #soulnusantara,engagement-inviting
SELAMAT HARI RAYA IDUL FITRI 1446 H • • • MINAL AIDZIN WAL FAIDZIN MOHON MAAF LAHIR DAN BATIN🙏🏻 • • • Semoga Sekeluarga mendapatkan kebahagiaan dan berkah di Idul Fitri . • • Taqobalallohu minna waminkum 🙏🏻😇 • • LISA & KELUARGA 🙏🏻🩷 • • 📸 : @oxxaphotography Makeup : @echaramadiyah,engagement-inviting
Makeup has never been better since this skin set up I've done for a while now! Do y'all do skin prep before applying makeup?👀 #LAROCHEPOSAYID #SKINLIFECHANGER #MELAB3 #ANTIFLEKHITAM #BYEBYEFLEKHITAM,engagement-inviting
Siapa yang siap jadi pembalap handal? 💨 Cobain efek #F1TheMovie di YouTube Shorts dan tunjukin aksi kalian! Komen di bawah kalau kalian berhasil jadi juara 1! 🏁 Udah nonton filmnya juga belum niih? 🤔🔥 Gas nonton #F1TheMovie di bioskop sekarang!! #sponsored,engagement-inviting
Court time = Love time. Just a typical family hangout🎾,engagement-inviting
Ambil yang penting penting aja. Thankyou @kyouhobbyshop udah mau di maling 🙏🏻,engagement-inviting
Tragedi sol sepatu copot ditengah jalan 😂 Tebak ini eps berapa ny food date?,engagement-inviting
"Kalian lebih suka baca buku fisik atau digital? Komen alasannya ya, penasaran! 📚",engagement-inviting
"Yang masi punya pertanyaan silakan sikat di kolom komentar ya, gue bantu jawab secepatnya.\n\nSelamat berjuang!\n\n#MensRea dipromotori oleh @comikaevent\nDisponsori oleh @banksaqu",engagement-inviting
Buat yang mau nonton podcast fullnya bisa langsung cek youtube TLM gess. #GamingPodcast #thelazymonday #kevinaggara,engagement-inviting
"our favorite HYPTEC HT features! kalo kalian, paling suka yang mana? 🙈🤍",engagement-inviting
"how's your weekend rest going to be? mine, it's going to be a new routine with @dewisrispa_mt #DewiSriSpa #MarthaTilaar #naturalskincare #bodycare #bodyscrub",engagement-inviting
Tag bestie kalian yang paling jago masak! Minta resep dong di komen 👩‍🍳,engagement-inviting
Ikutan bikin trend pixie dust ✨ #yukachan #trend #experience #experiment #pixiedust #comedy #minivlog #science,engagement-inviting
"YaAllah alhamdulillah terima kasih atas kesempatan dan rezeki yang kau berikan sampai detik ini, izinkan kami untuk jadi lebih baik lagi yaRabb.. semoga secepatnya kita bisa kesini lagi bersama orang orang yang kami sayang lebih banyak lagi inshaAllah🤲🖤",engagement-inviting
"1 tetes aja bisa ngubah minuman Lo! gw udah buktiin di es teh tawar & sekarang mau di iced latte. Kalo ditanya harus gak pake ini, well buat gw yang lagi pengen cut sugar ini sangat"" membantu. Menurut Lo gimana, worth it gak kalo coffee shop pake ini?",engagement-inviting
Siapa yang setuju kalau makanan pedas tuh bikin nagih? Level pedas kalian sampai mana nih? 🌶️,engagement-inviting
Kalo kalian apa barang yg wajib dibawa kemana2 ??? A.parfum B.gincu C.pensil alis D.isi sendiri 🤣🤣🤣 . Aku sih semuanya yaaa wkwkwk.. tp asli ini parfumnya mewah2 banget 😍,engagement-inviting
"wrapped in denim, kissed by the sea breeze. 🌊 kalau lagi sendiri di tempat kayak gini, kamu mikirin apa?",engagement-inviting
"Kalian tim makan nasi pakai sendok atau garpu nih? Komen di bawah dong, penasaran mana yang lebih banyak! 🍚",engagement-inviting
"Ini hanya tentang perjalanan, Jangan dipikirkan endingnya tapi nikmati prosesnya🌻 Hijab Syafaa Shawl @nasyila.hijab Spill outfit‼️ 🔗Tunik link no 92 🔗Rok link no 93 🔗Hijab link no 84",engagement-inviting
"Akhirnya kesampean muncak ke prau🥹🥹 Walaupun disambut sama kabut tapi gpp ga nyesel, tandanya emng harus muncak lagi ga seh?? 😋 Kemana yaa enaknyaaa??? #prau #mountains",engagement-inviting
Akhirnya terbit juga 😍 bangga sekali bisa menjadi bagian dari @jfwofficial dan juga @pondsindonesia Thanks for the miracle happens @dewimag #miraclehappensatjfw,engagement-inviting
Exploring Jakarta without itinerary? No need to worry! Kalian bisa coba ikutin itinerary dari @wardahbeauty 🌱👀🌞 . #WardahSunscreenOfTheYear #WardahSOTYReview,engagement-inviting
"Lanjutan dari yang kemarin, main-main sama D5 Render yang sekarang viewport-nya bisa diakselerasi sama RTX 50-series MFG X4. Kesan : 1) Ini harus di-override mode MFG-nya lewat NVIDIA App, belum bisa langsung di aplikasi jalan X4. 2) Software pengukuran fps, macem presentmon dan RTSS masih belum bisa mulus capture 'FPS' dari viewport window, ini FPS-nya dibaca dari internal d5 render statistics 3) Karena ini base FPS-nya rendah sekali (<20) , ada visible motion 'ghosting' / 'smearing', dan input latency dari mouse terasa jelas. Tapi viewport preview 'experience'-nya jadi smooth sih. (Belum tahu sejauh mana smoothing ini membantu preview secara kualitatif ke Editor-nya)",engagement-inviting
"Bad Casting Eps.1 | Agar silaturahmi tak terputus, bolehlah pinjem dulu seratus 😶",engagement-inviting
"We're giving away the PC. Was sad and disappointed I didn't get to meet anything, or anyone. But we found some amazing things out there.. Should we make this a series with the bois ?",engagement-inviting
Siapa yang setuju kalau hujan tuh bikin mood jadi lebih enak buat rebahan? 🌧️ Atau kalian malah jadi males?,engagement-inviting
Tag teman kalian yang paling susah diajak keluar rumah! Wkwk siapa tahu dia baca 😂,engagement-inviting
"Day 1 ngelamar kerja 👷\nPodcast bareng bang @gepamungkas udah ada di ytb arafahrianti, jangan lupa nonton yaaaa!! ✨🥰",engagement-inviting
Yang masih kerja hari Sabtu mana suaranya? Kita sama-sama semangat yuk! 💪,engagement-inviting
BABY R U READY FOR @jodohtigabujang ??\n26 JUNI YAAA 🎉,engagement-inviting
MAB SHOW MINGGU KETIGA BBC SANLAT 🤙🏽🤙🏽🤙🏽 Berhasil sampai minggu ketiga (23/30) Live MAB18 akan mempersembahkan MAB SHOW MALAM INI Jam 9 PM WIB ⏰ BAR BAR CLASS SANLAT PESANTUY KILAT di Youtube.com/qorygore 🚨 Bareng @cokipardedebebas langsung merapaaaat skukukukukuy Ini Bar Bar Class Live Special Ramadhan Exclusive untuk subathon ke empat kita di tahun 2025 Thank you for yall support #brobrogore #lololo SPAM o7 o7 o7 LETSGOO 🔥🔥🔥,engagement-inviting
Beginilah aku klo makeupan di mobil 🤪 . Besok makeupan sambil ngapain lg nih ??? . . . #makeup #makeuptutorial #makeuphacks #prj,engagement-inviting
"Coba bantu hitung guys, kayaknya sih 7 turunan masih ada kembalian kayaknya ya 😌 #badminton #debbysusanto #bulutangkis #anseyoung #gosen #video #receh #ansy #korea #grip #indonesia",engagement-inviting
✨ UNBOXING TIME✨ Rahasia Glow Up mu Ada disini!!! ✨ Siapa sangka #CantikBerkelas bisa datang dari sebuah Mystery Box? 😍 Isinya? Rahasia glowing ala dr. Farhani Aesthetic Clinic yang bikin kamu tampil lebih percaya diri dan memukau 💖 ✅ Product authentic & legal 📲 Dilengkapi QR Code System untuk menjamin keaslian produk! 📦 Siap tebak isinya? 📍 Cek sekarang dan temukan kejutan spesialnya! #GlowUpTime #MysteryBoxGlow #drFarhaniClinic #SkincareSurprise #AestheticCare #UnboxingCantik,engagement-inviting
Yang masih ingat lagu anak-anak jaman dulu mana suaranya? Coba sebutin satu di komen! 🎵,engagement-inviting
People be really trusting of anyone these days… but anyway! what is your love language though?👀 #LoveLanguage #Whats_Your_LoveLanguage #TOMORROW_X_TOGETHER #TXT,engagement-inviting
Team boombastic side eye 👀 yamaap 🙋🏻‍♂️,no meaningful message
Dolan tipis2... tipisss banget 🫣🤣 . . Yg penting happy ya nak 😘,no meaningful message
Kelakuan suami @adlimanoppo setiap hari #suamiistri #marriage #marriagelife #married #pacarhalal,no meaningful message
Twinny eonnie 😋🤏🏻,no meaningful message
☃️,no meaningful message
track state of mind 🤓⚡️ 📸: @olahragadifotoin,no meaningful message
⚽️✖️🏹,no meaningful message
2024 was 💩 but learning to count my blessings! 🫶🏻,no meaningful message
Finally found the right way to moisturize my skin before makeup!,no meaningful message
レアチーズケーキ🧀🍰 | Japanese Cheese Cake✨ by Barista Jepang @annabellwijono • • • #cheesecake #rarecheesecake #japanesecheesecake #cakephotography #aestheticcake #cakeart #cakelover #japanesecake #foodphotography #foodstyling #dessertphotography #baristajepang,no meaningful message
Emang iya begini? #cogil,no meaningful message
Gaboleh insecure yaa!,no meaningful message
"Kadang - kadang hidup gitu ya mak, ada satu moment rasanya pengen banget pasang status galau tapi hidupku lagi baik - baik aja 🤣🤭 Pasti mamak ga sendirian, ayoooo kalian ngakuuuu🤭",no meaningful message
They say this summer’s the hottest one yet… Paris took that personally🇫🇷,no meaningful message
Enjoy your lifestyle ✨,no meaningful message
"Cape banget lihat isi galeri, maafkan kegabutan mamak yahhh 🤣🤭 selonjoran mulu di kamar alhasil membedah galeriiii🤭 Apakah ini sudah cocok untuk di film’kan 🤭",no meaningful message
🍣🍡,no meaningful message
Minggu sehat dan ceria. Jakarta International Marathon mendung nan syahdu tapi tetap 🔥 #btnjakim2025,no meaningful message
"Not Palestinian by birth, But wrapped in their struggle by choice 🤝",no meaningful message
Travel scenery post,no meaningful message
Sip 👌🏻,no meaningful message
🖤✨,no meaningful message
Mana yang lebih menguntungkan?,no meaningful message
para pengabdi mekuncrit 🫶 #hungryforskincare #pengabdiestetik,no meaningful message
Popular portrait post,no meaningful message
jadi siapa yang kemaren ngira kita nikahnya cuma konten?! 🫵,no meaningful message
👹🎀🐁,no meaningful message
2 tahun++ foto terakhir buat rambut panjang.,no meaningful message
Ada yang main juga?,no meaningful message
Hotel ramah dikantong cuma 2 menit dari Gate 4 / 5 JiExpo Kemayoran 😲😲,no meaningful message
☀️☀️,no meaningful message
Sampai jumpa nanti malam di @halumusicfestival 😬,no meaningful message
You’ll never go wrong with MAREEKA🤪💋,no meaningful message
sehari bersama para ciwi ini di kebun rayaa🍃,no meaningful message
creating memories🥹🤍,no meaningful message
"Cek rumah baru, tunggu part 2 ya 🥰🥰 #SW #Sarwendah #betrandpetoputraonsu",no meaningful message
🌅🌅🌅,no meaningful message
Baliy selfies >>>,no meaningful message
☀️,no meaningful message
so beautyy,no meaningful message
🥥🐚 @cottonink 🦀💙 This Summer Collection by Cottonink is launching exclusively on TikTok ✨,no meaningful message
"Halo @asusrog.id ngabarin aja paket X870E APEX-nya sudah di meja testing yaaaa, maacihh ❤️",no meaningful message
Nikmati setiap prosesnya🤪 #pentolplatkt,no meaningful message
effortless.,no meaningful message
jangan sampe anak tongkrongan lu tau,no meaningful message
Prank yuka-chan #yukachan #comedy #prank,no meaningful message
🇮🇩🤍,no meaningful message
It is an honor to be one of the people invited to this event. Happy wedding Mas kevin & Ci valen!,no meaningful message
KITA & Pembebasan Baitul Maqdis Berikutnya,no meaningful message
Jujur belom cocok si gua setelan begitu :) #bapak #bapak,no meaningful message
Bukan vertigo tapi VOGTIGO 😝 Video by @azulpratama19 @anggajanwarisdo @mgphoto202 @muhammadgnwn7,no meaningful message
BALI MENGPADEL 💙,no meaningful message
“gaya gimana lg ya?” typa pose,no meaningful message
Pelatnas PBSI Cipayung 🏸,no meaningful message
Bener2 uji mental + panas terbakar 🤯🔥 #yukachan #kalimantan,no meaningful message
Semoga dapet cuan!!!!,no meaningful message
Airport fit check.,no meaningful message
ada yang gini juga ga sih :))),no meaningful message
🔴🟡 @harry.vghn at #sctvmusicawards2025,no meaningful message
misi bang siap salah 🫡🫡,no meaningful message
Terbaik ga tuhh??,no meaningful message
@hijabchic x @nabillasyal ♥️,no meaningful message
"back for round two. grateful for the chance, excited for the journey — one set at a time. 🍀 sedikit late post gapapa yah? hehe.",no meaningful message
Jadi Manusia BERKELAS di Usia 20an Dengan Modal Berani Doang! | SUARA BERKELAS #60,no meaningful message
Beneath the waves 🌊🌊🌊,no meaningful message
"Terima kasih, Tanah Papua! ❤️🇮🇩🙏 #PONXXPapua2021",no meaningful message
<33,no meaningful message
It's giving camouflage lol,no meaningful message
Kentut wangi red velvet,no meaningful message
INDONESIA RAYA DIKUMANDANGKAN DI QATAR! 🇮🇩🫡⚽️👏🏻,no meaningful message
INDONESIA! 🇮🇩 #roadtobrazil #indonesia #latteart #champion #worldcoffeeevents #WLAC2018 #teamrobs,no meaningful message
happiest here₊˚⊹ ᰔ,no meaningful message
Bersama 4 laki-laki dewasa ✨🫩,no meaningful message
❤️,no meaningful message
Mana yang lebih menguntungkan?,no meaningful message
Kita open recruitment temen angle kiri kali ya 🫵🏼 @pacificplacejakarta,no meaningful message
"Barista B-nya apa? Belajar dong ✨ Makin kesini makin sadar kalo bisa kopi aja kayanya kurang deh, makanya deh tiba2 ngegulung 🙂",no meaningful message
Badminton dimana aja ♥️ Happy new year 2023 😇,no meaningful message
Gituu lohh,no meaningful message
Only few more weeks!❤️ #pregnancyjourney,no meaningful message
check check CHECK IT OUTTTTT,no meaningful message
After 15.000 steps be like : 🥴,no meaningful message
⛳️,no meaningful message
Tampang mah nomer sekian yang penting punya VALUE !!! 🥰❤️,no meaningful message
Draped in the bold allure of @bvlgari — where every detail is a declaration! ⌚️💎✨ 📸: @nicknock_28,no meaningful message
🐿️🍄🥥💌🤎,no meaningful message
Portrait with red hat,no meaningful message
throwing up my ʚɞcamera rollᰔᩚ,no meaningful message
Fashion outfit post,no meaningful message
"I will continue to walk forward, although slowly but I make sure I will not walk backwards💪🏻🤞🏻",no meaningful message
Wajar gak sih🥵😍 #pentolplatkt,no meaningful message
Cold hands and warm hearts ❄️🤍,no meaningful message
THANK YOU 🤙🏽 #TemonTapiMenikah Subathon 4.0 (30/30),no meaningful message
😔😔,no meaningful message
Sumber air sudekat.,no meaningful message
may dumPPPPPP,no meaningful message
Selamat 5 tahun CIA nya Biaaa sayaaang🤣🤗❤️,no meaningful message
"trying to beat the heat in the city, NYC heatwave is no joke🌞🔥",no meaningful message
miya atau layla? #ejpeace #mlbb,no meaningful message
Alasan pria punya banyak teman 😁😁,no meaningful message
"When words fail, let the cake speak. 🍰 — #simpleook #outfitideas #ootdfashion simple outfit, lettering cake, quotes to live by",personal storytelling
Tungguin eksklusif interview di @tonightshow_net ✨ Happy banget bisa ketemu langsung sama @nanon_korapat yang super multitalented🥹 kalau da senyum tuh🫠🫠 gemes😌😌 duhhh bahaya nih ka @bellakanigara setiap interview nambah bias mulu yang ada🤣🤣 #nanon_korapat #nanon1stsolofanconjkt,personal storytelling
"Awal keluar di top 6, jujur, sedih, “seriusan jol? Sampe disini aja? Setelah smua yg ud dilaluin? Worth it?” . But YOU GUYS, #TEAMJOLIE, my SUPPORT SYSTEM, OMG, is it for real?! Dari semalam kek ndak bisa tidur, saking senangny, cubit diri sendiri, lagi mimpi gak sih? Terima kasih buat semua feed back positif, dukungan bejibun, tangis air mata yg kluar krn episode kemarin. TERIMA KASIH telah menjadi teman ku… Aku sudah tidak sendiri lagi… ❤️❤️❤️ 📸: @denymirrorcle 💄: @wickkyhalimofficial_ Edited · 172w",personal storytelling
"Too good to be true. Ibro yg sekolah SD-SMA nya di Bangkalan Madura ini bisa sampe sini. Kuliah juga cuma S1. Itupun molor jadi 5 tahun. 🥸 Ke Apple Park, Cupertino 🇺🇸. Diundang Apple langsung. Nonton langsung keynote yg selama ini cuma bisa ditonton di Streaming. Dikatain Norak saya terima. Kapan lagi ketemu CEO Apple. Ngobrol. Foto bareng. Nyuruh bikin store di indo (eh). Sempet Ketemu Youtuber Tekno Luar indo juga. Ngobrol2. Dahlaaah speachless saya kali ini gaes. Eh eh eh. Tapi jujur ya. Ketemu Tim Cook kali ini spesial. Karena saya ngerasa kalo kedepannya bakal sering Apple berhubungan dengan negara kita. Entah makin banyak youtuber tekno indo diundang atau produk dan fiturnya yg makin bisa kepake di indo. ((Fingercross)) #wwdc25 @apple",personal storytelling
"[THE BIRTH] the moment we heard his first cry, we started crying of relief and happiness. He’s finally here - perfect, whole, and ready for the world to love him 🥰👶🏻 selamat datang ke dunia, Aspen Miles Ong. Baby boy of Titan Tyra & Gaius Ong 💙 thank you to the staff at @rspondokindah Puri for the swift and warm service. You helped deliver a beautiful healthy firstborn for us 🥹 Photos by @arlaproductions @michelletumewu #aspenmilesong #birth #tigafam #titanandgaius #titangaiusongoing #tigababy",personal storytelling
"""It's a beautiful thing when career and passion come together.."" 🎙️Podcast Ditlantas Polda Sulut bersama Kapolda Sulawesi Utara, Irjen Pol. Drs. Setyo Budiyanto, SH. MH Ngobrol apa aja? Cuss nonton selengkapnya di channel youtube Ditlantas Polda Sulut yaaaa 😉 #podcast #kapoldasulut #poldasulut #polri #ditlantaspoldasulut #direktoratlalulintas",personal storytelling
"In her own pace, with her own power. 📸 Featured muse: @syaharanieptr She Earns. She Leads. She Glows #BreadwinnerClub #BreadwinnerPhotobooth #MagazinePhotobooth #JakartaPhotobooth #PhotoboothBlokM",personal storytelling
"Step into the Sunsilk ""No Wash No Was Was"" Tunnel.. a dreamy floral world 🌸 Each zone smells like your fave hair perfume: Silky Gloss, Silky Volume, Silky Glow! Think cute photo spots, fun games, and mini activities that'll level up your hair & mood 💅 Free entry at Terowongan Kendal Sudirman💭 📅 Only until July 5th—don't miss it! #NowashNoWasWas #SunsilkID #Hair",personal storytelling
"My first ever @jfwofficial walk for @gelap.ruangjiwa. Couldn't thank @_______runa enough for choosing me as the muse of the show, so glad to be a part of your creative mind and soul. I will forever be smiling inside whenever I'm thinking about this moment. 🖤",personal storytelling
"What a journey!! Seruu sekali dari program Shinjin Ken, jadi MC acara halal bihalal, MC gathering, foto annual report, foto calendar kantor, EO segala event sebelum merger.. dan kerja beneran nya yaaa ✨😋 Di DM banyak yg tanya kenapa dan apa konsiderasi nya... nanti aku share lagi ya!",personal storytelling
"Menu viral banget di Malaysia 🇲🇾 Tapi wajar aja sih viral 👍 soalnya pas aku bikin dari rumah rasanya enak banget gaada lawan 🤤 basicnya ini tuh lumpia yang diisi daging cincang, keju mozarella dan secret sauce gitu. Bisa jadi ide jualan kalian ataupun menu berbuka puasa nanti. Jangan lupa di save dan share ke temen kalian ya 👋",personal storytelling
"Thank you for all these beautiful pregnancy moments—kalo bukan sama kamu, pasti beda lagi ceritanya. Cheers to more new journeys ahead, together ❤️",personal storytelling
"Bianca's Fit Diary — Episode 1🏋🏻‍♀️🥗 This is definitely not the finish line, this is just the beginning. Gue mau terus komitmen build habit biar diet ini gak cuma jadi diet musiman kayak yang sebelumnya. I'll have new goals and new commitments, especially to decrease more of my fat percentage. Lewat reels ini, gue mau ajak kalian buat sama-sama mulai hidup sehat bareng gue! Buat yang udah ada rencana tapi belum mulai, gaada kata telat kok buat mulai. Let's stay committed and motivate one another to eventually have a long and healthy life in the future. We're in this together, aren't we?🫶🏻 #BiancaFitDiary",personal storytelling
Cant choose the best one so i posted it all 👌🏻🤪 PS YG FOTOIN JAgo & GANTENG BGT 😗 @jeromepolin ✨☺️ Terimakasih!!!,personal storytelling
"Ga pernah segitunya untuk war tiket🥲 Kemaren pas tau jadwal war ticket, langsung kagett gett get kok bisa pas banget jadwal war tiket fansmeet bogum n konser NCT berbarengan di hari yang sama. Dilema banget kalau suruh pilih yang mana. Bogum tuh di tahta pertama idola TiffanyZ. Sedangkan NCT yang selalu memotivasi dri dlu pas pandemi. Masing-masing tuh penting. Jadilah deg2annya tuh double hari ini😭 Tapi hari ini tuh diajarin untuk selalu bersyukur dengan apa yang sudah kita dapatkan. Ya namanya manusia selalu ga puas apalagi ga sesuai dengan plan kita diawal. Rasanya tuh kecewa campur aduk tapi semua itu ada hikmahnya ges. Semua akan indah kalau memang itu rejekimu y rejekimu🙌🏼 Sekian. #fangirlingmode #parkbogum #tds4 #nctdream",personal storytelling
"Bukan kuat dan hebatku, tapi karena Tuhan Yesus yang terlalu luar biasa.. 😭😇 Pencapaian tahun 2024 jauh melebihi harapan dan ekspektasi. Kerja keras dan proses yang berbuah manis. 🥹 Tetap semangat untuk para pejuang diluar sana. Kalian hebat! I'm very proud to be a professional master of ceremony 🥰💝🎤 #jurnaltasya #masterofceremony #mcmanado #mcgorontalo #recap2024 #mc #moderator",personal storytelling
"“I’m reminded that what I do here is not only about me but representing everyone behind the coffee that I bring” I won’t be able to get through this alone; I’m able because of the great people surrounding me. To ko @daryantowitarsa , thank you so much for making this dream come true. Since day one, you asked me what my goal is, and I said I want to come back to the world stage, and you make it happens. Thank you for your support; this trophy I dedicated to you. You’re truly a leader and role model. To @astonutan , who always pushes me to become the best, always cares about me, and asks how I’m doing before I go to Chicago. Thank you so much; I won’t be able to get through this without your support. And also @ystanu , thank you for believing in me and giving me moral support before I went to the competition. Thank you so much! I owe so much to the three of you. 🙏🏻 To my family and especially my wife @sashaiguana ;who always prays for me, supports me in many ways. You’re the best; you’re my best support system. You always believe and keep telling me that I can, you believe in my dream. Thank you so much, and sorry for always making you cry in every announcement. 😆 To @emifukahori , you’re the best coach, truly the best. I really cherish the journey that we’ve made. I’ll remember this memory for my whole life. I couldn’t have done it without you. #brewtwice @commongroundsid family!! @yessyliaviolin @mikaeljasin @p.vinsensius @hakimazzam thank you for the help during preparation!! Also, to @mamespecialtycoffee , who roasts my Windy Ridge Geisha, @commongroundsid , who roasts my Ombligon, and @onwardcoffeecompany , who roasts my Excelsa; this is the unity in diversity that I didn’t mention in my presentation, but I’m so grateful to be able to work with you guys. And thank you @longboard_coffee @lohasbeans @fincadiviso @rainaldi for amazing coffee. #bhinnekatunggalika Thank you.",personal storytelling
"Terimakasih masbojo, sudah membawaku ke duniamu yang cukup menantang, tapi seru juga! Bisa punya keluarga baru diperantauan, bisa berpetualang entah kemana takdir membawa kita, dan hidupku sangat warna warni dengan kisah yang berbeda setiap harinya. Walau tidak selalu cerah, tapi selalu ada yang membuat warnanya indah. Hidup damai dengan apa yang kita punya, belajar selalu bersyukur karena banyak belum tentu cukup, sedikit belum tentu kurang. Semoga langkah kita selalu dalam ridhoNya. Membawa kebahagiaan dan bermanfaat untuk banyak orang. Karena dimana kaki berpijak, disitu pula cerita dikenang❤️ Another me, Ny. Anggika.",personal storytelling
"Perkara kari kambing, kalo di lidahku masih kari si rumah makan legend Medan sejak 1963 ini sich yg terbaik hingga saat ini guys! Kelen suruh aq nyoba kari yg di Kp. Madras itu pun ah masih lebih sedeup org ini lah kalo di lidahku! Ada rasa ada harga lah mmg, ga bisa bo'ong! Kalo kelen kalo masakan kari kambing premium ala restoran beginian suka beli yg di mana biasanya guys? 🔥😍🍲👍🏻",personal storytelling
"Bingung mau nulis caption apa, intinya happy banget dikasih kepercayaan dan kesempatan jadi seorang ayah🥺 semoga laki-laki ini bisa selalu berjuang mengusahakan kebahagiaan kamu ya nak. thank you for all the support you guys given to us 🙏🏻 God bless! #creativemultiplepost #instamagazine #dailyjournal",personal storytelling
"Kusangka yg itu yg paling mirip rasa fried chicken-nya kek brand si Kakek! Eeh..rupanya yg ini yg lebih mirip lagi! Ampun ah, makin ke sini Medan makin jadi surganya brand fried chicken lokal yg sedap2, berkualitas, & murah! 😍🔥🍗👍🏻",personal storytelling
"First tournament, second place! 🥈 Had the best time (and partner!) with @nonawilly16 — every rally, every laugh, every moment was a win 💛 #BeyondTheMatchVol1",personal storytelling
"ciput andalan tiap hariyy 🎀 Ciput oh ciputttt akhirnya pencarianku berhenti di ciput inihh 🫶🏻 Udah coba macem2 bahkan yang lebih mahal pun tetep ujung2nya sekarang cuma ini yang kepake. Ga geserr, ga lari2, ga bikin budeg, bahan cutting semuanya pas pokonya 😭🫰🏻 _ Ciput @lozyhijab x Bianca | link bio 152 🎀",personal storytelling
Masih ada yang relate ?🥀 Song : Diujung jalan From : @inisierra_ #beranda #galau #berandainstagram #lagugalau #galaubrutal #coverlagu #diujungjalan,personal storytelling
"I kept this place in my heart for us. But time passed, went there without you and somehow the art still spoke. - finally walked into the memory we never got to make🖼️",personal storytelling
